chunk_id,chapter_no,subject,relation,object
9-10-biology_secondary-2-46,2,ফাইবার,কাজ,উদ্ভিদদেহে দৃঢ়তা প্রদান এবং পানি ও খনিজ লবণ পরিবহণ
9-10-biology_secondary-2-46,2,ফাইবার,অবস্থান,কোষগুলোতে
9-10-biology_secondary-2-46,2,ফাইবার,অবস্থান,প্রাচীরের গায়ে ছিদ্র থাকে
9-10-biology_secondary-2-46,2,সক্কেরাইড,কাজ,"খাটো, সমব্যাসীয়, কখনো লম্বাটে আবার কখনো তারকাকার হতে পারে"
9-10-biology_secondary-2-46,2,সক্কেরাইড,অবস্থান,"কোষপ্রাচীর খুবই শত্ত, অত্যন্ত পুরু এবং লিগনিনযুক্ত"
9-10-biology_secondary-2-46,2,সক্কেরাইড,অবস্থান,পরিণত সাধারণত মৃত থাকে এবং এদের কোষপ্রাচীর কূপযুন্ত হয়
9-10-biology_secondary-2-47,2,কর্টেক্স,অংশ,স্কেরাইড টিস্যু
9-10-biology_secondary-2-47,2,ফল,অংশ,স্কেরাইড টিস্যু
9-10-biology_secondary-2-47,2,বীজ,অংশ,স্কেরাইড টিস্যু
9-10-biology_secondary-2-47,2,বহিঃত্বক জাইলেম,অবস্থান,পত্রবৃন্তে
9-10-biology_secondary-2-47,2,ফ্লোয়েম,অবস্থান,পত্রবৃন্তে
9-10-biology_secondary-2-47,2,কোষগুচ্ছ,অবস্থান,পত্রবৃন্তে
9-10-biology_secondary-2-48,2,উদ্ভিদের পরিবহণ টিস্যুগুচ্ছ,প্রকার,জাইলেম এবং ফ্লোয়েম
9-10-biology_secondary-2-49,2,জাইলেম,প্রকার,প্রাথমিক ও গৌণ বা সেকেন্ডারি জাইলেম
9-10-biology_secondary-2-5,2,প্রকৃত কোষ,অংশ,নিউক্লিয়াস
9-10-biology_secondary-2-5,2,প্রকৃত কোষ,কাজ,নিউক্লিও-বস্তু পরিবেন্টিত ও সুসংগঠিত
9-10-biology_secondary-2-5,2,প্রকৃত কোষ,অংশ,রাইবোজোম
9-10-biology_secondary-2-5,2,প্রকৃত কোষ,অংশ,সকল অঙ্গাণু
9-10-biology_secondary-2-5,2,ক্রোমোজোম,অংশ,প্রোটিন
9-10-biology_secondary-2-5,2,ক্রোমোজোম,অংশ,হিস্টোন
9-10-biology_secondary-2-5,2,ক্রোমোজোম,অংশ,অন্যান্য উপাদান
9-10-biology_secondary-2-50,2,ট্রাকিড,অবস্থান,প্রাথমিক অবস্থায় প্রোটোজাইলেম এবং পরিণত অবস্থায় মেটাজাইলেমে
9-10-biology_secondary-2-52,2,কোষ,অংশ,চোঙের মতো
9-10-biology_secondary-2-52,2,কোষগুলো,অবস্থান,একটির মাথায় আরেকটি সজ্জিত
9-10-biology_secondary-2-52,2,প্রান্তীয় প্রাচীর,অবস্থান,গলে গিয়ে একটি দীর্ঘ চিত্র
9-10-biology_secondary-2-52,2,কোষরস,কাজ,সৃষ্টি করে
9-10-biology_secondary-2-53,2,ভেসেল,অবস্থান,ভেসেলের প্রাচীর
9-10-biology_secondary-2-53,2,ভেসেল,কারণ,প্রোটোপ্লাজমবিহীন হয়
9-10-biology_secondary-2-53,2,ভেসেল,কাজ,উপরে ওঠার জন্য একটি সরু পথ সৃষ্টি হয়ে যায়
9-10-biology_secondary-2-53,2,ভেসেল,কারণ,বৃক্ষ বা আরোহী উদ্ভিদে আরও অনেক লম্বা হতে পারে
9-10-biology_secondary-2-54,2,উদ্ভিদ,কাজ,পানি এবং খনিজ লবণ পরিবহণ
9-10-biology_secondary-2-54,2,উদ্ভিদ,কাজ,অঙ্গকে দৃঢ়তা প্রদান
9-10-biology_secondary-2-55,2,জাইলেম প্যারেনকাইমা,অবস্থান,জাইলেম
9-10-biology_secondary-2-55,2,প্যারেনকাইমা,কাজ,খাদ্য সঞ্চয় এবং পানি পরিবহণ
9-10-biology_secondary-2-55,2,প্রাচীর,সংজ্ঞা,পুরু বা পাতলা
9-10-biology_secondary-2-55,2,প্রাইমারি জাইলেমে অবস্থিত প্যারেনকাইমার কোষ,প্রকার,পাতলা প্রাচীরযুত
9-10-biology_secondary-2-55,2,সেকেন্ডারি জাইলেমে প্যারেনকাইমা,প্রকার,পুরু প্রাচীরযুত
9-10-biology_secondary-2-56,2,জাইলেম ফাইবার,অবস্থান,জাইলেম
9-10-biology_secondary-2-56,2,জাইলেম ফাইবার,কাজ,পানি ও খনিজ পদার্থ পরিবহণ
9-10-biology_secondary-2-56,2,জাইলেম ফাইবার,কাজ,খাদ্য সঞ্চয়
9-10-biology_secondary-2-56,2,জাইলেম ফাইবার,কাজ,উদ্ভিদকে যান্ত্রিক শাস্তি আর দৃঢ়তা প্রদান
9-10-biology_secondary-2-57,2,ফ্লোয়েম,কাজ,জাইলেমের সাথে একত্রে পরিবহণ টিস্যুগুচ্ছ তৈরি করা
9-10-biology_secondary-2-57,2,ফ্লোয়েম টিস্যু,অংশ,"সিভনল, সঙ্গীকোষ, ফ্লোয়েম প্যারেনকাইমা, ফ্লোয়েম তন্তু"
9-10-biology_secondary-2-58,2,সিভকোষ,অংশ,ফ্লোয়েম টিস্যু
9-10-biology_secondary-2-58,2,সিভকোষ,কাজ,খাদ্য পরিবহনের নল
9-10-biology_secondary-2-58,2,সিভনল,অংশ,ফ্লোয়েম টিস্যু
9-10-biology_secondary-2-59,2,সঙ্গীকোষ,অবস্থান,একটি করে প্যারেনকাইমা জাতীয় কোষে
9-10-biology_secondary-2-59,2,জীবকোষ ও টিস্যু,কাজ,নিউক্লিয়াস সিভকোষের কার্যাবলি কিছু পরিমাণে হলেও নিয়ন্ত্রণ করে
9-10-biology_secondary-2-6,2,দেহকোষ,কাজ,বহুকোষী জীবের দেহ গঠনে অংশগ্রহণ করা
9-10-biology_secondary-2-6,2,দেহকোষ,কাজ,মাইটোসিস পদ্ধতিতে বিভাজনের মাধ্যমে বিভাজিত হওয়া
9-10-biology_secondary-2-6,2,দেহকোষ,কাজ,বিভিন্ন তন্ত্র ও অঙ্গ-প্রত্যঙ গঠনে অংশ নেওয়া
9-10-biology_secondary-2-60,2,ফ্লোয়েম প্যারেনকাইমা,অবস্থান,ফ্লোয়েম টিস্যু
9-10-biology_secondary-2-60,2,ফ্লোয়েম প্যারেনকাইমা,কাজ,খাদ্য সঞ্চয় এবং খাদ্য পরিবহণে সহায়তা
9-10-biology_secondary-2-60,2,ফ্লোয়েম প্যারেনকাইমা,প্রকার,সাধারণ প্যারেনকাইমার মতো পাতলা কোষণপ্রাচীরযুক্ত এবং প্রোটোপ্লাজমযুন্ত
9-10-biology_secondary-2-63,2,কোষ,অবস্থান,কোনো বিশেষ কাজে নিয়োজিত
9-10-biology_secondary-2-63,2,কোষ,কাজ,সমন্টিগতভাবে একটা কাজে নিয়োজিত
9-10-biology_secondary-2-63,2,কোষ,অবস্থান,একটা ধরনের কিছুসংখ্যক কোষ
9-10-biology_secondary-2-63,2,কোষ,অবস্থান,জীবদেহের কোনো নির্দি্ট স্থানে
9-10-biology_secondary-2-63,2,কোষ,কাজ,সমন্টিগতভাবে টিস্যু তৈরি করা
9-10-biology_secondary-2-65,2,শ্বেত রক্তকণিকা,কাজ,দেহের রোগ প্রতিরোধ
9-10-biology_secondary-2-65,2,রক্তের অণুচক্রিকা কোষ,কাজ,শরীরের কেটে যাওয়া অংশ থেকে রক্তক্ষরণ বন্ধ করতে সাহায্য
9-10-biology_secondary-2-65,2,শরীরের ত্বকীয় কোষ,কাজ,শরীরের আবরণ দেওয়া
9-10-biology_secondary-2-65,2,শরীরের ত্বকীয় কোষ,কাজ,শরীরের অবস্থানভেদে বিভিন্ন কাজ করতে থাকে
9-10-biology_secondary-2-65,2,মাথার ত্বকীয় কোষ,কাজ,চুল গজিয়ে থাকে
9-10-biology_secondary-2-65,2,শরীরের ত্বকের ঘাম নির্গমনকারী কোষ,কাজ,নির্দি্ট স্থানে ঘাম
9-10-biology_secondary-2-66,2,প্রাণিটিস্যু,প্রকার,চার ধরনের
9-10-biology_secondary-2-67,2,অবরণী টিস্যু,কাজ,অঙ্গকে আবৃত রাখা
